id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1jfd5UYYNB8LEYGtHkP1tM,MakeItGood,58.0,159344,,1,track,2021-10-08,MakeItGood,1,5ttgIeUVka6FLyi00Uu5h8,Jauz,0.0246,0.835,0.88,0.165,7.0,0.0688,-7.972,1.0,0.104,122.036,4,0.752
6hJrZxgi6Cld2vIs3zgqRr,FatalAttractionfeatReeseLAFLARE,58.0,270000,True,5,track,2021-05-21,CartelII,7,4m1yRHUMhvB8gKAJTjK4kO,BoomboxCartel,0.204,0.453,0.736,4.18e-06,11.0,0.105,-6.269,,0.229,160.018,4,0.288
0I5pVidtNjNXeaqHnwhrva,CantComeToThePhone,65.0,175305,,1,track,2021-08-06,CantComeToThePhone,1,4ehtJnVumNf6xzSCDk8aLB,MartinJensen,0.0273,0.742,0.787,3.25e-05,9.0,0.107,-4.712,,0.0479,124.016,4,0.688
3b7glFrZPpSmYR4kYBb9Yw,DrivefeatTilian,53.0,199203,,1,track,2021-10-29,DrivefeatTilian,1,5CdJjUi9f0cVgo9nFuJrFa,AdventureClub,0.18,0.536,0.851,1.16e-06,2.0,0.122,-3.994,1.0,0.0696,150.061,4,0.535
7KTcpv7wPJ4r6lR5SLzurh,ReachingOut,56.0,134584,,1,track,2021-08-20,ReachingOut,1,5R3Hr2cnCCjt220Jmt2xLf,DillonFrancis,0.0629,0.782,0.748,,,0.1,-4.32,1.0,0.0523,123.937,4,0.571
5GQpKsz2Gn2PwbPIwHlRqv,youvechangedivechanged,56.0,311625,,1,track,2021-05-21,youvechangedivechanged,6,0jNDKefhfSbLR9sFvcPLHo,SanHolo,0.121,0.416,0.623,0.00225,5.0,0.27,-7.898,1.0,0.045,130.175,4,0.194
6bKr1OdjfJq2zv297uQlCq,WhenImWithYoufeatneverwaves,54.0,258000,,1,track,2021-03-26,WhenImWithYoufeatneverwaves,1,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,0.0157,0.403,0.75,,11.0,0.117,-4.781,1.0,0.0419,145.204,4,0.187
0VFX93tpAqC0RitlvA1KQ9,HyperlandiaLamornRemix,53.0,230263,,1,track,2021-11-05,HyperlandiaLamornRemix,1,2CIMQHirSU0MQqyYHq0eOx,deadmau5,0.0563,0.77,0.838,0.355,,0.158,-5.518,1.0,0.067,114.962,4,0.753
6VkomiRtWhCiFs4nzrzNUc,SaveMe,56.0,127900,,1,track,2021-08-06,SaveMe,1,7yPPzu5UdAK7yagQqjEZQm,PartyFavor,0.00705,0.588,0.725,0.297,2.0,0.183,-7.635,1.0,0.0525,150.072,4,0.278
3R1z4moLnv7ZSFtOSWPeF9,SayItfeatGASHI,61.0,192755,,1,track,2021-10-08,SayItfeatGASHI,1,5X4LWwbUFNzPkEas04uU82,DVBBS,0.041,0.698,0.846,,4.0,0.166,-4.245,,0.0465,127.012,4,0.11
5gopgUCFUOnS60WqZRvDX4,SufferfeatElleVee,52.0,363428,,1,track,2021-10-01,SufferfeatElleVee,1,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,0.00182,0.264,0.956,0.151,11.0,0.0919,-1.758,1.0,0.0694,138.143,4,0.0361
01ft7EehsvcgF5sjwG7LrH,OverMyHead,52.0,238401,True,1,track,2021-02-26,OverMyHead,1,2fNr4ldujwq97v1jWeqs8K,KaiWachi,0.214,0.425,0.509,0.000189,1.0,0.108,-5.455,,0.0332,140.158,4,0.0374
0dAfw35k2hBsnbSl74AVJF,dashstar,54.0,198095,,1,track,2021-02-05,dashstar,1,6mmSS7itNWKbapgG2eZbIg,Knock2,0.00872,0.699,0.949,0.328,9.0,0.151,-2.994,1.0,0.0739,126.07,4,0.186
3A7UMdZC6nGbOUOF8mFVfK,LoveMeBetterwithShiftK3YJonasufeatMarcEBassyJonasuRemix,53.0,165326,,1,track,2021-10-29,LoveMeBetterJonasuRemix,1,5R3Hr2cnCCjt220Jmt2xLf,DillonFrancis,0.103,0.729,0.689,0.000711,6.0,0.0519,-6.632,1.0,0.0433,123.997,4,0.584
4sIb34wgeE5G0XXGTrpERP,BunkerBuster,52.0,233646,True,1,track,2021-04-07,BunkerBuster,1,5FKchcZpQOkqFvXBj1aCvb,Excision,0.0302,0.618,0.977,0.00507,,0.144,-1.631,1.0,0.153,145.043,4,0.287
6giM7T99H6Xr4O2q4i4MQS,TimeandTimeAgainSingleEdit,58.0,234098,,1,track,2021-11-05,TimeandTimeAgain,2,6LHsnRBUYhFyt01PdKXAF5,BobMoses,0.0842,0.559,0.906,0.00834,4.0,0.1,-2.819,,0.0369,121.997,4,0.444
2GxBmvhUHMz9nwEcBzpFBK,Lifeline,53.0,246400,,1,track,2021-01-29,Lifeline,1,72iCiKwu6nu6Qq9emIwzYv,Kayzo,0.0252,0.442,0.958,3.46e-06,5.0,0.259,-1.841,,0.0848,149.884,4,0.304
2cGnOx17iac6m7R5YDUZac,Everything,57.0,199000,,1,track,2021-01-22,Everything,1,4YLQaW1UU3mrVetC8gNkg5,3LAU,0.00893,0.574,0.955,0.016,10.0,0.23,-4.929,,0.0385,120.037,4,0.148
6OFxiLfnMwOodCdV7x2yXC,HappyHour,58.0,168000,,13,track,2021-06-25,ExpensiveSoundsForNicePeople,16,6roDXEmZ6AARdOUv6x5U2v,FelixCartal,0.00324,0.625,0.855,,5.0,0.742,-3.184,,0.0401,120.004,4,0.303
7pceXdbiNCwiGJUI2l2LqC,ReachingOutHugelRemix,50.0,173709,,1,track,2021-11-04,ReachingOutHugelRemix,1,5R3Hr2cnCCjt220Jmt2xLf,DillonFrancis,0.00285,0.814,0.902,0.0298,11.0,0.0781,-5.391,,0.0433,124.022,4,0.152
4uklTQyZiktk2DExXMRHZk,LosingMyMindwithElohim,53.0,206141,,1,track,2021-09-17,LosingMyMindwithElohim,1,7yPPzu5UdAK7yagQqjEZQm,PartyFavor,0.0851,0.66,0.927,0.375,8.0,0.308,-6.915,,0.0788,113.015,4,0.613
7dWef6DMTYxClvMzObXrE3,Valhalla,55.0,197760,,1,track,2021-05-17,Valhalla,1,41rVuRHYAiH7ltBTHVR9We,Slushii,0.0525,0.563,0.916,0.00012,5.0,0.113,-2.676,,0.0447,75.018,4,0.129
7bg3UimnS4beLnE476hfEE,2025,54.0,231616,,3,track,2021-01-21,wav,16,7muzHifhMdnfN1xncRLOqk,FluxPavilion,0.00435,0.72,0.664,0.00252,4.0,0.0601,-7.278,,0.105,99.958,4,0.268
4q4ZdkzoQcsEOKlRW73PEJ,WhenTheSummerDiesFrenchOriginalRemix,56.0,276507,True,1,track,2021-10-08,WhenTheSummerDiesFrenchOriginalRemix,1,2CIMQHirSU0MQqyYHq0eOx,deadmau5,0.00249,0.701,0.921,0.483,5.0,0.637,-4.801,,0.0563,122.98,4,0.745
753DZsGGXlasRCp48FmOhH,Bellz,55.0,160000,,1,track,2021-01-29,VBEZVol4,7,0tvpihdAsKiNnP6sWS3jUI,TroyBoi,0.0254,0.817,0.732,0.806,7.0,0.811,-7.23,,0.068,132.019,4,0.963
3jMeoTAxDrZfkVxMmWcWCg,LightofMine,54.0,150250,,1,track,2021-10-21,LightofMine,1,5CMaNobmJYgXcfiT0zYOwi,WHIPPEDCREAM,0.000529,0.56,0.973,0.53,4.0,0.155,-2.389,1.0,0.086,159.976,4,0.0749
0YETkmonJ718JRimG5zJOm,2019,64.0,131381,,1,track,2021-02-26,2019,1,4ehtJnVumNf6xzSCDk8aLB,MartinJensen,0.119,0.876,0.765,5.2e-06,9.0,0.0826,-6.554,,0.269,115.072,4,0.729
1HCqyqwtFc1R7uZllBR8Nr,Creep,,337881,,69,track,2021-11-10,AutumnChill,70,2CIMQHirSU0MQqyYHq0eOx,deadmau5,0.429,0.838,0.506,0.668,6.0,0.108,-9.761,1.0,0.0794,98.003,1,0.0687
0IoJNiqfeORsU6nMY9zC85,Pondicherry,60.0,202380,,1,track,2021-10-01,Pondicherry,1,540vIaP2JwjQb9dm3aArA4,DJSnake,0.00463,0.749,0.874,0.746,9.0,0.227,-6.019,1.0,0.111,125.98,4,0.834
57zdtCbu59oanzGfyzD7BB,Vibe,51.0,213750,,1,track,2021-09-10,Vibe,1,2Sa4c9qKaI7ILJs8D6gUCh,Ghastly,0.00277,0.662,0.889,0.0305,10.0,0.072,-3.961,1.0,0.0616,127.948,4,0.359
0yrSc38VgNvTRVfzD01oDE,Stinger,54.0,230204,,1,track,2021-04-02,Stinger,1,5eIbEEQnDM8yuDVB0bimSP,RLGrime,0.00778,0.499,0.991,0.794,1.0,0.438,-1.59,,0.103,146.985,4,0.0385
3H8h60jhdQNu5s9HHTLdFr,ITHURTS,55.0,228125,,2,track,2021-06-04,bbuok,20,0jNDKefhfSbLR9sFvcPLHo,SanHolo,0.0419,0.483,0.632,0.000622,2.0,0.422,-5.624,1.0,0.0351,146.936,4,0.363
1rAlHGfpnHz3kF2WwLGXw6,Here,52.0,194181,,1,track,2021-09-24,Here,1,5CdJjUi9f0cVgo9nFuJrFa,AdventureClub,0.016,0.483,0.876,0.000125,2.0,0.11,-4.07,1.0,0.0692,109.387,4,0.111
4SCbD68sf3dBfaE2X8uDSP,SevenNationArmy,68.0,173658,,1,track,2021-05-14,SevenNationArmy,1,1aQwKFn00nswXRDUDipm0K,Gaullin,0.0382,0.822,0.89,0.00206,4.0,0.106,-2.757,1.0,0.112,122.989,4,0.218
277tK2OQA6h4kZu9srUY2B,FalltoMeArcandoRemix,52.0,190400,,1,track,2021-10-28,FalltoMeArcandoRemix,1,7muzHifhMdnfN1xncRLOqk,FluxPavilion,0.0495,0.599,0.885,0.00654,9.0,0.604,-6.584,,0.0784,150.215,4,0.127
0Cv7pfVZT1KjaqpylUsYQH,Vertigo,61.0,167509,,1,track,2021-05-14,Vertigo,1,2XiiUuK68XNdHaHOAF5hnT,Curbi,0.0832,0.785,0.846,0.803,5.0,0.118,-6.5,,0.0433,128.03,4,0.334
3mPJHVpCvzykoxmWnYdnFq,FrontierPsychiatrist,54.0,287693,,13,track,2021-06-04,SinceILeftYou20thAnniversaryDeluxeEdition,33,3C8RpaI3Go0yFF9whvKoED,TheAvalanches,0.114,0.712,0.902,0.000216,6.0,0.394,-7.426,1.0,0.355,98.938,4,0.402
2BPxRZ38SsDjqJZhGTRuZr,TransmutationSequence,52.0,228000,,1,track,2021-10-15,TransmutationSequence,1,2u01kCKA5wDvvztuH8lyT0,SVDDENDEATH,0.286,0.663,0.925,0.0128,11.0,0.159,-1.686,1.0,0.165,140.067,4,0.111
6KTobfkdSujpGTb3BMxKSP,TooSmallForTheWorld,55.0,177898,,1,track,2021-10-08,TooSmallForTheWorld,1,3XFcu2NnGWceLNdxRCfYH3,TaskaBlack,0.0624,0.714,0.747,0.000164,11.0,0.207,-5.78,,0.054,114.024,4,0.538
4JPG8zY4MKIrchfyFGOEPU,GotMeLike,49.0,171891,,3,track,2021-10-15,LeisureSeasonVol1,5,7o7mC95EDbJKTcPAAs8C3r,BigGigantic,0.0203,0.609,0.847,0.0461,7.0,0.375,-3.984,1.0,0.0514,147.966,4,0.418
3kSmxbyA1Qu6Ldb6TI0Fkh,NoPrayers,50.0,306564,True,1,track,2021-07-27,NoPrayers,1,67qogtRNI0GjUr8PlaG6Zh,ZedsDead,0.228,0.602,0.806,,8.0,0.0757,-4.449,,0.0551,87.523,4,0.525
2m9ryxnEcVoQNr22KRxe09,Channel43RadioEdit,55.0,184687,,1,track,2021-01-08,Channel43,2,2CIMQHirSU0MQqyYHq0eOx,deadmau5,0.00476,0.641,0.778,0.807,1.0,0.101,-5.24,1.0,0.0591,128.034,4,0.191
4zdCtWNRlIP3koTMnAmZV5,CuelloRojo,1.0,151600,,15,track,2021-11-02,LatinRockIcons,35,2F9pvj94b52wGKs0OqiNi2,Babasnicos,0.0346,0.44,0.765,2.88e-06,,0.207,-5.959,1.0,0.0437,178.311,4,0.77
1DEW0V0VcnR7vPAJ1YQgAy,Pijamas,,209920,,22,track,2021-11-01,PostreIndie,34,2F9pvj94b52wGKs0OqiNi2,Babasnicos,0.0937,0.628,0.896,0.000222,1.0,0.098,-6.498,,0.0325,137.976,4,0.849
4ij4dX4Bnpcp1D75dqFed1,CiegosPorElDiezmo,,177906,,34,track,2021-11-01,PostreIndie,34,2F9pvj94b52wGKs0OqiNi2,Babasnicos,0.0781,0.44,0.826,0.000477,4.0,0.115,-5.97,,0.0629,89.99,4,0.161
0jweIfrQ6QHyR2ipfVkMYB,CiegosPorElDiezmo,,177906,,7,track,2021-11-02,LatinRockIcons,35,2F9pvj94b52wGKs0OqiNi2,Babasnicos,0.0781,0.44,0.826,0.000477,4.0,0.115,-5.97,,0.0629,89.99,4,0.161
3bKytazUrCb1vlgKmaUo12,YouCanDoIt,51.0,228807,,1,track,2021-08-24,YouCanDoIt,1,4aEnNH9PuU1HF3TsZTru54,Caribou,0.753,0.696,0.657,0.124,2.0,0.116,-9.531,1.0,0.0499,128.044,4,0.895
1cfY8NzqmmZgo9aLqAyY4c,SafeWithMefeatLuma,50.0,289599,,1,track,2021-07-30,SafeWithMefeatLuma,1,5CdJjUi9f0cVgo9nFuJrFa,AdventureClub,0.0101,0.378,0.747,8.42e-05,9.0,0.125,-5.456,1.0,0.0486,150.013,4,0.118
0YoQlQpZ8igWtXsS5K7ztJ,LoveIsGoneArminvanBuurenRemix,60.0,196153,,1,track,2021-10-08,LoveIsGoneArminvanBuurenRemix,4,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,0.00932,0.553,0.936,0.0646,3.0,0.0971,-5.563,,0.0363,129.964,4,0.17
6yGNvSOyCZvNOCtHs3hfrH,GLY,58.0,220623,,1,track,2021-04-21,GLY,1,4zAOqBfNLyWFvj1e3yvypJ,CatchingFlies,0.25,0.669,0.563,0.917,5.0,0.142,-10.437,,0.0357,119.974,4,0.394
6UMbXtJQL8dRQfiLdFh63O,LoveIsGoneKaskadeRemix,52.0,243428,,1,track,2021-09-10,LoveIsGoneKaskadeRemix,2,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,0.044,0.559,0.953,0.0144,3.0,0.525,-3.786,,0.135,125.964,4,0.0848
6t0sQM20nfzukV8mzsFEWe,Armageddon,54.0,184505,True,1,track,2021-07-30,Armageddon,1,1htHgbGwgCWJBfGiQwcRqC,DrFresch,0.137,0.812,0.955,0.181,11.0,0.0835,-4.174,1.0,0.0626,105.967,4,0.257
3LnoLo62GjfKDYIN7eJpPB,youvechangedivechanged,53.0,311625,,19,track,2021-06-04,bbuok,20,0jNDKefhfSbLR9sFvcPLHo,SanHolo,0.123,0.416,0.615,0.00171,5.0,0.273,-7.898,1.0,0.0452,130.228,4,0.181
78Zvkk6vFOjiFpEVJ83Si8,Mine,56.0,200747,,5,track,2021-06-25,ExpensiveSoundsForNicePeople,16,6roDXEmZ6AARdOUv6x5U2v,FelixCartal,0.00955,0.591,0.839,,1.0,0.117,-4.271,,0.0417,106.991,4,0.228
38be6Tha1a4kOJPBaqpeEm,FlameEdit,58.0,326929,,1,track,2021-08-27,Flame,1,3BkRu2TGd2I1uBxZKddfg1,ARTBAT,0.00181,0.608,0.936,0.736,4.0,0.0463,-6.254,,0.0583,127.038,4,0.0389
2daPO2IPcGGRKAiFzvJvOH,AliveDirtMonkeyRemix,38.0,243310,,3,track,2021-10-29,AliveRemixes,7,67qogtRNI0GjUr8PlaG6Zh,ZedsDead,0.269,0.63,0.921,0.00123,,0.125,-3.621,,0.066,145.054,4,0.427
0xXFbhvHXGD4oBScDW8nQs,Anywhere,49.0,199459,,1,track,2021-02-19,Anywhere,1,5CdJjUi9f0cVgo9nFuJrFa,AdventureClub,0.062,0.42,0.847,5.19e-05,2.0,0.147,-2.756,1.0,0.0405,130.144,4,0.163
4tm7xvi0nZsuf6Hu90j1He,AliveOneTrueGodRemix,36.0,207179,,2,track,2021-10-29,AliveRemixes,7,67qogtRNI0GjUr8PlaG6Zh,ZedsDead,0.0105,0.656,0.907,0.523,,0.12,-4.292,,0.0459,117.009,4,0.155
3NWvRqhUPpYgLXQ45fcS0h,AliveBensleyRemix,41.0,211034,,6,track,2021-10-29,AliveRemixes,7,67qogtRNI0GjUr8PlaG6Zh,ZedsDead,0.000621,0.497,0.971,0.0617,8.0,0.386,-1.577,1.0,0.0467,173.986,4,0.542
6U9XV3WFi4Lo89SHxFpyNg,Nextra,52.0,360000,,1,track,2021-03-29,Nextra,1,2CIMQHirSU0MQqyYHq0eOx,deadmau5,0.00501,0.796,0.644,0.902,10.0,0.218,-8.891,,0.0691,128.0,4,0.524
1Y3yJHrBkkfj3GZKv1MVhF,AbuSimbel,63.0,226652,,1,track,2021-03-04,AbuSimbel,1,50Lr1puweM1hFsF1LpIZLM,WhoMadeWho,0.0166,0.443,0.705,0.797,,0.179,-8.673,,0.0335,117.991,4,0.073
002RM16TLYCpwElukqy8xq,SaveMe,53.0,157477,,1,track,2021-03-19,SaveMe,1,0BBwlSQvHHtahgYpLj1wJE,ShaunFrank,0.0863,0.683,0.843,,5.0,0.158,-5.524,,0.0384,126.042,4,0.437
6wPBOv9UlysxoASQgRPPkU,BetterOffAlone,50.0,291635,,1,track,2021-09-01,BetterOffAlone,1,2fNr4ldujwq97v1jWeqs8K,KaiWachi,0.0498,0.536,0.782,0.00914,2.0,0.0773,-3.164,,0.0539,150.131,4,0.183
7nc4yn0oktMNoRV1vaG1de,Falling,51.0,211714,True,1,track,2021-03-05,Falling,1,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,0.00955,0.563,0.963,0.000452,6.0,0.128,-3.169,,0.147,140.032,4,0.125
1rpL20CjcFqc4s5p61MRLQ,AliveTisokiRemix,33.0,159857,,4,track,2021-10-29,AliveRemixes,7,67qogtRNI0GjUr8PlaG6Zh,ZedsDead,0.108,0.663,0.917,0.0432,1.0,0.0976,-4.622,1.0,0.0831,140.034,4,0.291
5vYFytw8LxagF6WbpK5imG,ScarsfeatYungPinch,51.0,196728,,1,track,2021-07-16,ScarsfeatYungPinch,1,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,0.0667,0.705,0.809,,5.0,0.122,-4.38,1.0,0.0772,150.076,4,0.578
4DBessCobMSYVbwLPMKyiS,HIGHVIBRATIONS,49.0,280000,,1,track,2021-03-12,HIGHVIBRATIONS,2,3Hrqjumb6WHg2aAUHJHLND,LSDREAM,0.0342,0.394,0.843,0.000403,5.0,0.432,-2.999,1.0,0.0721,83.784,4,0.224
3D0iDcDvq5IExNf4StkX3e,AliveSuraySertinRemix,31.0,248426,,7,track,2021-10-29,AliveRemixes,7,67qogtRNI0GjUr8PlaG6Zh,ZedsDead,0.297,0.613,0.578,0.00308,,0.26,-8.503,,0.215,120.978,4,0.342
02W0wm1xyejk0LdzvHPScV,AliveWenzdayRemix,31.0,372892,,5,track,2021-10-29,AliveRemixes,7,67qogtRNI0GjUr8PlaG6Zh,ZedsDead,0.143,0.764,0.848,0.75,,0.219,-6.434,,0.0803,121.033,4,0.535
06PBQ4rDmHRVfWsszDwLTa,FeelLike,50.0,200347,,1,track,2021-08-20,FeelLike,1,7lZauDnRoAC3kmaYae2opv,Dabin,0.0202,0.571,0.708,,1.0,0.162,-3.833,1.0,0.0327,114.872,4,0.49
3RwFs0KMH5p6zOBcFFdShV,MOSHfeatSmokepurpp,51.0,140363,True,1,track,2021-08-27,MOSHfeatSmokepurpp,1,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,0.0251,0.565,0.794,,1.0,0.194,-4.262,1.0,0.283,165.144,4,0.22
0cXSkPDfxh7rufiDSnLV3C,MessinMeUpfeatEVANGIIA,47.0,181200,,1,track,2021-10-28,MessinMeUpfeatEVANGIIA,2,4AA8eXtzqh5ykxtafLaPOi,WhatSoNot,0.00123,0.348,0.649,0.091,7.0,0.101,-8.248,1.0,0.0414,79.46,5,0.134
0gWQBwxwQRum86Rx4DaDHL,Forever,52.0,205241,,1,track,2021-07-02,Forever,1,5ttgIeUVka6FLyi00Uu5h8,Jauz,0.0371,0.45,0.877,7.46e-05,8.0,0.0724,-4.604,,0.162,144.891,4,0.483
2PgkozCSprEYhonKeu3x9A,SpeakEasyfeatGhostlo,50.0,224571,,1,track,2021-05-28,SpeakEasyfeatGhostlo,1,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,0.018,0.419,0.841,0.0128,9.0,0.392,-5.355,,0.0434,139.958,4,0.102
1eDKRyIAKtoRmrO9gJ6PFv,Fallaway,52.0,224680,,1,track,2021-07-30,Fallaway,1,5eIbEEQnDM8yuDVB0bimSP,RLGrime,0.00751,0.508,0.871,0.00457,5.0,0.33,-2.05,1.0,0.115,93.988,4,0.226
0buwgzsh8fD57lvbXxyROq,BringItBack,47.0,150857,,1,track,2021-02-03,BringItBack,1,4XxIRZXk8xgrBmt0SNq7E3,BluntsBlondes,0.0463,0.656,0.833,0.0993,9.0,0.664,-4.432,1.0,0.104,139.973,4,0.244
1xjvIE3l0BACb24sF2TpPH,Assassin,54.0,326000,,1,track,2021-01-28,Assassin,1,14Tg9FvbNismPR1PJHxRau,SultanShepard,0.0587,0.637,0.687,0.704,11.0,0.0917,-8.63,1.0,0.041,119.995,4,0.0878
1DllRIGuqWeH7x3w0Ggkwq,EarnIt,55.0,207360,,1,track,2021-03-23,EarnIt,1,2LY0E3xg8svCVYXVNTze5T,Vanic,0.00151,0.632,0.766,,10.0,0.563,-4.556,1.0,0.0429,124.98,4,0.203
4JTewNRFNQ0bRxirg1gqMk,LosingSleep,54.0,161348,True,1,track,2021-06-25,LosingSleep,1,5X4LWwbUFNzPkEas04uU82,DVBBS,0.00224,0.635,0.761,,4.0,0.205,-6.03,1.0,0.0691,106.028,4,0.419
7ma4ndWfUc4ddmgDeXbOZH,SinkYourTeethInAXENRemix,50.0,208000,,1,track,2021-10-07,SinkYourTeethInAXENRemix,1,7muzHifhMdnfN1xncRLOqk,FluxPavilion,0.00731,0.342,0.851,0.00238,,0.371,-6.711,,0.0583,150.033,4,0.161
50BjPZRMhOrKePHDJKWnoo,SmokeSignals,49.0,196878,,7,track,2021-10-15,BetweenBroken,13,7lZauDnRoAC3kmaYae2opv,Dabin,0.0243,0.394,0.736,,2.0,0.0617,-3.817,1.0,0.0499,139.869,4,0.426
1zTH51dGFgmP4CeNa3cFFr,Again,50.0,196738,,4,track,2021-10-15,BetweenBroken,13,7lZauDnRoAC3kmaYae2opv,Dabin,0.0465,0.541,0.71,3.6e-06,7.0,0.115,-4.867,1.0,0.0349,110.914,4,0.232
1K4Pm198Uqbb5L6KTpq9t2,AllINeedDJKicksEdit,57.0,219848,,2,track,2021-04-09,AllINeedDJKicks,2,3NKVm2Jedcf6ibJr6pMUVx,JaydaG,0.0209,0.694,0.887,0.826,,0.084,-8.503,1.0,0.0759,120.04,4,0.856
6uWjyVRDBaTnYGleHuQ19Q,WhenThisIsOver,49.0,182988,,2,track,2021-10-15,BetweenBroken,13,7lZauDnRoAC3kmaYae2opv,Dabin,0.0193,0.609,0.639,6.29e-06,11.0,0.0623,-6.239,1.0,0.0297,129.976,4,0.435
73TlvcThZVK3XC1cpMTWko,SkippingStones,53.0,256597,,1,track,2021-06-08,SkippingStones,1,14Tg9FvbNismPR1PJHxRau,SultanShepard,0.259,0.624,0.646,0.594,7.0,0.191,-9.636,1.0,0.0281,122.013,4,0.08
22KuNvUTXHXMWVTAHOVA5g,DontYou,50.0,216774,,1,track,2021-04-16,DontYou,1,2Zxy5LwBatI5kw4uponwHQ,RiotTen,0.00666,0.626,0.526,0.816,6.0,0.099,-7.759,1.0,0.0322,124.074,4,0.11
5whcORJsygcw3Hzr920hTI,Denfance,53.0,257976,,1,track,2021-08-20,Denfance,6,7c9X4h9akzgMDrdS44YwIB,Pensees,0.833,0.559,0.169,0.815,9.0,0.0983,-19.312,1.0,0.086,80.017,4,0.159
6eE0f2XF699L6EtRnRMBJD,Drown,50.0,258678,,1,track,2021-04-09,Drown,1,7lZauDnRoAC3kmaYae2opv,Dabin,0.00928,0.368,0.754,,1.0,0.256,-5.185,1.0,0.0502,169.881,4,0.281
0hvKdjFlKowmHaAr6RJWBh,BackToBack,48.0,173647,,1,track,2021-05-19,BackToBack,1,5FKchcZpQOkqFvXBj1aCvb,Excision,0.00025,0.499,0.964,0.0131,8.0,0.143,0.124,1.0,0.4,170.143,4,0.405
4q7jvS0znF9gBVk7WblXnm,Drown,49.0,258678,,3,track,2021-10-15,BetweenBroken,13,7lZauDnRoAC3kmaYae2opv,Dabin,0.00928,0.368,0.754,,1.0,0.256,-5.185,1.0,0.0502,169.881,4,0.281
6yazQyQuaxBru1ysJ8Gzx4,PoppinfeatKrystallPoppin,49.0,156000,True,1,track,2021-02-19,PoppinfeatKrystallPoppin,1,2Zxy5LwBatI5kw4uponwHQ,RiotTen,0.00399,0.693,0.903,0.000159,8.0,0.119,-3.976,1.0,0.157,74.983,4,0.27
0pUp5f9v9g8X4JpOw1QCzb,THEOG,50.0,260526,True,1,track,2021-04-20,THEOG,1,2Sa4c9qKaI7ILJs8D6gUCh,Ghastly,0.0037,0.427,0.908,0.0528,9.0,0.137,-5.571,1.0,0.309,152.219,4,0.18
61ilfNBj7SUVn3YYQlWy04,CrazyfeatCaseyCook,48.0,212800,,1,track,2021-09-24,CrazyfeatCaseyCook,1,1Uyqa2sdHm1bL5JK4IC4zc,Wooli,0.485,0.449,0.651,5.45e-05,4.0,0.362,-5.086,1.0,0.0436,150.046,4,0.172
4AHev1XQrEMMX8xN9mBXUv,TheLastTime,46.0,172101,,1,track,2021-01-06,SubsidiaDawnVol2,18,5FKchcZpQOkqFvXBj1aCvb,Excision,0.0983,0.434,0.836,,10.0,0.461,-1.232,1.0,0.0418,145.105,4,0.21
5k6nFk3OyHxrZu6bHGYNan,LoseMoney,48.0,186790,True,2,track,2021-08-12,teche,5,0DoNSZa1R1DV69oY1djlbf,CultureWars,0.00568,0.702,0.67,0.0204,11.0,0.157,-7.668,,0.0372,120.007,4,0.807
07Jlj2b9aloUsFDhOoeaqm,LOVEROCKET,47.0,254769,True,1,track,2021-09-24,PEACELOVEWUBZ,11,3Hrqjumb6WHg2aAUHJHLND,LSDREAM,0.00194,0.608,0.826,0.312,5.0,0.139,-4.212,1.0,0.0465,95.974,4,0.0804
2IDBh3Nuej2wFUk2JmWEmQ,SelfishLovewithSelenaGomezTistoRemix,60.0,153442,,1,track,2021-04-16,SelfishLovewithSelenaGomezTistoRemix,1,540vIaP2JwjQb9dm3aArA4,DJSnake,0.0126,0.724,0.71,0.00163,,0.0857,-7.383,,0.0462,122.056,4,0.212
66xQ60vQoQHXU5O9yOLsp9,WheneverYoureAround,47.0,152370,,1,track,2021-11-05,WheneverYoureAround,1,7yPPzu5UdAK7yagQqjEZQm,PartyFavor,0.0623,0.714,0.51,0.176,3.0,0.101,-7.504,,0.0365,124.044,4,0.161
5d6jheZrGY0xNFNDeIGDrY,Nova,52.0,220221,,1,track,2021-09-24,Nova,1,1kwGj7uDO5WXVXtQLvGJr0,JustAGent,0.0108,0.617,0.695,0.658,1.0,0.138,-5.881,1.0,0.0621,120.048,4,0.241
2qmbvhG8hWX0FVN87sh3TW,MumbaiMode,51.0,178333,True,1,track,2021-07-02,PHASEIII,3,7nJNuftnqwrFGFs3ZRRe0u,MEMBA,0.0377,0.67,0.743,0.00328,2.0,0.223,-5.351,1.0,0.0343,82.015,4,0.328
2LVMVLS3QG6zDhETZrMqoK,AnythingMalaaRemix,50.0,253548,,1,track,2021-02-05,AnythingMalaaRemix,2,11gWrKZMBsGQWmobv3oNfW,AlisonWonderland,0.0183,0.871,0.677,0.752,1.0,0.263,-6.185,1.0,0.0782,123.977,4,0.161
