id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
71H7jc8UoYuvNTAqmjUSf8,Fulana,65,177792,false,1,track,2021-10-08,Fulana,1,3vvHdmRO7G0C3sWP5mHxDE,Taty Girl
7dmcKQ5js8m7oGCb8bSAZw,Não Faz Como Eu,60,162741,false,10,track,2021-09-03,Ws Sem Limites (Deluxe),10,1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão
3Gd2rDkJ2R9iGIR24Lfgij,Beijo do Vampiro - Ao Vivo,64,149202,false,1,track,2021-08-26,Beijo do Vampiro (Ao Vivo),1,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
1EHFiKkrppC5kXImn8LFBr,Cadê o Amor,67,197037,false,1,track,2021-05-07,Vibe Original,6,5K8Rmjmf4RZFffz94EmBRt,Zé Vaqueiro
72g37RoelSnovZakG5MwnF,Parada Louca,64,179031,false,1,track,2021-10-29,Parada Louca,1,0BHm7qbh3ENxvXzkQAG7MP,Mari Fernandez
6mP5GzVKlQm7AT7YMhyLkY,Mudei Demais,64,186990,false,3,track,2021-08-13,No Meio Disso Tudo,16,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
5J61Kl8Mw1jUBOJRtr3Pl5,Olha o Que o Amor Me Faz,41,156000,false,1,track,2021-03-05,Bau do Love, Vol. 3,19,7FHGKU22zhtwuitt18w8jN,Kart Love
45vmdvdyhA8zTffT9TqB6M,A Roça Venceu,62,172846,false,1,track,2021-01-15,A Roça Venceu,1,1uhE4e8omc2wKqIK88bqH4,Antony & Gabriel
2Jskx69uHHrTkiGBjUkfhE,Minha Pequena,59,149368,false,1,track,2021-08-20,Submisso a Você, Ep. 01,4,4B0rppbJilYfZOPPEgpPtz,Léo Magalhães
6so844DHaiHvxwj8jkXNGm,Humildade e Respeito,64,179115,false,1,track,2021-07-27,Humildade e Respeito,1,6XcDYZyF8otmTfCS6xseyl,Kiko Chicabana
1Q7VB2IT7GiYvXJ7mPwK8t,Não Faz Como Eu,56,162741,false,1,track,2021-09-03,Não Faz Como Eu,1,1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão
0tY7LzA3gNoZwLpTmu8FZO,Toque de Mágica,40,173307,false,4,track,2021-03-05,Bau do Love, Vol. 3,19,7FHGKU22zhtwuitt18w8jN,Kart Love
6BTl6WGnpdK99GyjSQ718k,Quando a Chuva Passar,40,204961,false,2,track,2021-03-05,Bau do Love, Vol. 3,19,7FHGKU22zhtwuitt18w8jN,Kart Love
5UmwpS5SHeaKNCA7bGpJRe,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,61,147875,false,5,track,2021-08-25,Da Roça Pra Cidade (Ao Vivo),16,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
1GpWtIoagMWEdAkMAO5Gst,A Roça Venceu - Remix,63,164129,false,1,track,2021-02-19,A Roça Venceu (Remix),1,1uhE4e8omc2wKqIK88bqH4,Antony & Gabriel
1L8z8xVcwsz50N0FOMS3wb,Eclipse do Meu Coração,60,208737,false,1,track,2021-07-09,Eclipse do Meu Coração,1,3Hew3AuvrbKxCbehT4Rorq,Solange Almeida
68CzFWy8dVHnHIHboYWa3X,Meu Amor É Seu,64,221048,false,1,track,2021-08-06,Meu Amor É Seu,1,6QidBfWq2WLE1BnIrSuhXG,Rafinha o Big Love
7qvQZZMVUDmSDNB6iaQMxW,Fogo Apagando Fogo,62,159128,false,1,track,2021-07-16,Fogo Apagando Fogo,1,5M1ILxS67JEzWguvzNakgE,Max e Luan
36Q1CxgPJjqSzd6AjpegpB,Conto de Farras,62,157046,false,1,track,2021-08-20,Conto de Farras,1,007FXgr0jLBJxhPJjacXQH,Eric Land
7AgNxTWIZFIxp4531PYno4,Para Em Mim de Novo,63,170068,false,1,track,2021-05-28,Para Em Mim de Novo,1,0UbJJayomun8CvZKCPH9j3,Luíza & Maurílio
36TbiYGHt8t3EfyEueLOmj,Tentativas em Vão,29,163423,false,19,track,2021-03-05,Bau do Love, Vol. 3,19,7FHGKU22zhtwuitt18w8jN,Kart Love
47sszNGNsIiXwlNEqbN32b,Seu Bebê Tá Bebo - Ao Vivo,59,144540,false,1,track,2021-03-19,Da Roça Pra Cidade (Ao Vivo), Vol. 03,2,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
3BSmrqekQNnSWjS9iaJ1Hn,Tô Além,58,133486,false,1,track,2021-06-25,Tô Além,1,007FXgr0jLBJxhPJjacXQH,Eric Land
1hWVzgaOI399QZX8bSDPi7,Seu BB Te Ama (Ao Vivo No Casa Filtr),61,156816,false,1,track,2021-09-23,Seu BB Te Ama (Ao Vivo No Casa Filtr),1,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
5UzYxNykf211orBpLtvOQm,Adeus Bye Bye,60,148668,false,1,track,2021-04-30,Adeus Bye Bye,1,3OxZ4asD88P1lJJmLcXz4K,Márcia Fellipe
1FYTPHLd1yT9zbhm2OYysC,Quando a Saudade Bater - Ao Vivo,57,152351,false,1,track,2021-04-23,Da Roça Pra Cidade (Ao Vivo), Vol. 04,2,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
0qqb0vESEItCXrDySH4Nzh,Balinha,65,161880,true,5,track,2021-03-19,Exclusivas,5,4JBL9SoZVzV14jqKe77LGG,Chicão do Piseiro
4ePDqyOoDD2Z4v3p2T8qGM,Na Cama Maltrata,57,181547,false,1,track,2021-07-09,Na Cama Maltrata,19,4G3B4Z3ipxgw6DIrdFd04n,Japinha Conde
5QqLYT2Wdm93aPqQFz0lfy,Meu Bem Querer,39,207576,false,3,track,2021-03-05,Bau do Love, Vol. 3,19,7FHGKU22zhtwuitt18w8jN,Kart Love
3neqH7BREo9vsQkx4NZwSe,Paredão No Talo,62,152658,false,1,track,2021-07-02,Paredão No Talo,1,22jNvLBrXGKr4CcV2tw8Ag,Jonas Esticado
5V2A87G6fD7yIr4FseetwD,Desperdício,59,179118,false,1,track,2021-10-08,Desperdício,1,4G3B4Z3ipxgw6DIrdFd04n,Japinha Conde
5zdIuIo9uQ2E8ly4rypcRi,Isca,58,162967,false,1,track,2021-01-15,Isca,1,22jNvLBrXGKr4CcV2tw8Ag,Jonas Esticado
02U2HxItROptvGJ5NPReWz,A Roça ou a Cidade (Da Roça Pra Cidade) - Ao Vivo,58,180615,false,1,track,2021-02-06,A Roça ou a Cidade (Da Roça Pra Cidade) [Ao Vivo],1,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
200MELMFIVTTctrcZBOjIB,Rapariga Oficial,55,143651,false,3,track,2021-04-25,Bora pro Piseiro,3,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
6AELUYOuRBpDuYM7byUDhW,Te Amo Sendo Rapariga,42,138808,false,1,track,2021-08-20,Te Amo Sendo Rapariga,1,7FHGKU22zhtwuitt18w8jN,Kart Love
2Iq962MCRgKeZmYsgL0g9X,Meu Coração Me Odeia,59,160007,false,1,track,2021-08-13,Meu Coração Me Odeia,1,3vvHdmRO7G0C3sWP5mHxDE,Taty Girl
0n7k2rUJDmRaNHXeFIv2Mp,Resquícios de Mim - Ao Vivo,52,146740,false,7,track,2021-08-25,Da Roça Pra Cidade (Ao Vivo),16,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
