id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
7nJc2Oxfn7xRX3eF4hltyl,Red Lipstick (feat. Yoonmirae),67,187320,false,5,track,2021-09-09,4 ONLY,10,7cVZApDoQZpS447nHTsNqu,LeeHi
1d8Arh7PushRWWJRs41rSa,Dream of You (with R3HAB),65,192735,false,8,track,2021-02-15,Querencia,21,2PSJ6YriU7JsFucxACpU7Y,CHUNG HA
753sRMieYWBC6HGodwtkjI,Nomad,61,204173,false,5,track,2021-09-03,Shang-Chi and The Legend of The Ten Rings: The Album,18,5HenzRvMtSrgtvU16XAoby,Zion.T
5FiXhM80sP4yg6tEnHkZZn,HWAA,67,197320,false,2,track,2021-01-11,I burn,6,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE
7muTXW7kGytN3zdomku6FV,TAIL,65,190960,false,1,track,2021-02-23,TAIL,2,6MoXcK2GyGg7FIyxPU5yW6,SUNMI
2qDEhEy3vSZYFVgWbRChzw,Love On The Floor,60,218280,false,3,track,2021-10-25,Favorite - The 3rd Album Repackage,14,7f4ignuCJhLXfZ9giKT7rH,NCT 127
2jENXjiYuPriGaFNLSmgO5,EYES (from “Armored Saurus”),57,214197,false,1,track,2021-11-04,EYES (from “Armored Saurus”),1,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER
4UaGQ2D4MBuRBWumZO52Ma,Paint Me Naked,67,180560,false,1,track,2021-08-10,Paint Me Naked - SM STATION,2,3Q5Qep7ytrjVleNnMnntgQ,TEN
0zPbUxvYRlCGwruakkXPLI,BAD SAD AND MAD,64,154988,false,2,track,2021-04-28,Life is a Bi…,5,6UbmqUEgjLA6jAcXwbM1Z9,BIBI
5zTp64MsWOTdAWWXK7zEPK,Zombie,64,200933,false,1,track,2021-09-08,HIDE & SEEK,6,62T5PGHWJ9sxP2SJq20IHq,PURPLE KISS
68nqgUs4Wzhje6w4HrSWet,Butter (Sweeter Remix),66,161934,false,3,track,2021-06-04,Butter (Hotter, Sweeter, Cooler),5,3Nrfpe0tUJi4K4DXYWgMUX,BTS
2bk43y1inDfHx8fFdXar3l,Rose,68,153720,false,1,track,2021-07-26,공감 (Empathy) - The 1st Mini Album,8,2CQZr2RPZmrcvDnaod1ldC,D.O.
7A89GWdxMq1mXjjN3pFMKj,Secret Secret,66,209986,false,8,track,2021-08-23,NOEASY,14,2dIgFjalVxs4ThymZ67YCE,Stray Kids
3wEYYVD6uC3A3LhVhqARZv,THRILL RIDE,65,196333,false,1,track,2021-08-09,THE BOYZ 6TH MINI ALBUM [THRILL-ING],6,0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ
2dX2W20qzwqM6G910woDKo,Lovers In The Night,63,210546,false,1,track,2021-03-18,Lovers In The Night,1,2bWTIIQP9zaVc55RaMGu7e,Seori
2WdnAdw7zpgU0FRkGiRV8n,Here Always (SEUNGMIN of Stray Kids),69,254771,false,1,track,2021-10-10,Hometown Cha-Cha-Cha, Pt. 7 (Original Television Soundtrack),2,2dIgFjalVxs4ThymZ67YCE,Stray Kids
56LqkD3OYkPEciGaXvMtkr,Butter,65,164441,false,1,track,2021-07-09,Butter / Permission to Dance,4,3Nrfpe0tUJi4K4DXYWgMUX,BTS
6S0By3u06ttb3kU2XEtWnw,Mixed Up,67,183259,false,5,track,2021-04-26,BORDER : CARNIVAL,6,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN
0x7ocubkczpfHNnB3eW0Dm,WOLFGANG,65,190865,false,13,track,2021-08-23,NOEASY,14,2dIgFjalVxs4ThymZ67YCE,Stray Kids
5NWI3uy93q5AzLNTQurZYO,Star Lost,65,215240,false,9,track,2021-08-23,NOEASY,14,2dIgFjalVxs4ThymZ67YCE,Stray Kids
